date_index,latitude,longitude,sunrise,sunset,daylight_duration,precipitation_sum,shortwave_radiation_sum,et0_fao_evapotranspiration,cloud_cover_mean,pressure_msl_mean,wind_speed_10m_mean,soil_moisture_0_to_100cm_mean,soil_temperature_0_to_100cm_mean,code_bss
2020-11-07,42.685696389,2.685378283,2020-11-07T06:31,2020-11-07T16:34,36172.99,11.2,2.28,0.45,91,1021.5,17.2,0.167,15.3,10906X0039/C2-1
2020-11-08,42.685696389,2.685378283,2020-11-08T06:32,2020-11-08T16:33,36032.08,0.0,10.2,1.56,52,1021.6,7.1,0.17,15.1,10906X0039/C2-1
2020-11-09,42.685696389,2.685378283,2020-11-09T06:34,2020-11-09T16:32,35893.72,0.0,8.3,1.21,62,1022.0,4.2,0.17,15.2,10906X0039/C2-1
2020-11-10,42.685696389,2.685378283,2020-11-10T06:35,2020-11-10T16:31,35756.5,0.1,8.9,1.85,24,1025.7,13.8,0.169,15.1,10906X0039/C2-1
2020-11-11,42.685696389,2.685378283,2020-11-11T06:36,2020-11-11T16:30,35620.34,0.0,10.11,1.66,51,1024.2,8.8,0.168,15.0,10906X0039/C2-1
2020-11-12,42.685696389,2.685378283,2020-11-12T06:37,2020-11-12T16:29,35485.39,0.0,9.13,1.33,72,1023.0,4.7,0.169,15.1,10906X0039/C2-1
2020-11-13,42.685696389,2.685378283,2020-11-13T06:39,2020-11-13T16:28,35351.8,0.2,5.88,0.88,92,1021.7,3.9,0.169,14.9,10906X0039/C2-1
2020-11-14,42.685696389,2.685378283,2020-11-14T06:40,2020-11-14T16:27,35219.74,0.4,6.79,1.21,74,1019.3,5.5,0.168,14.9,10906X0039/C2-1
2020-11-15,42.685696389,2.685378283,2020-11-15T06:41,2020-11-15T16:26,35089.36,0.2,9.12,1.37,84,1017.4,4.8,0.168,15.0,10906X0039/C2-1
2020-11-16,42.685696389,2.685378283,2020-11-16T06:42,2020-11-16T16:25,34960.85,1.2,8.65,1.97,74,1023.3,17.5,0.168,14.9,10906X0039/C2-1
2020-11-17,42.685696389,2.685378283,2020-11-17T06:44,2020-11-17T16:24,34834.37,0.0,9.39,1.74,37,1027.1,7.7,0.168,14.7,10906X0039/C2-1
2020-11-18,42.685696389,2.685378283,2020-11-18T06:45,2020-11-18T16:23,34710.09,0.0,9.48,1.28,16,1027.8,5.7,0.166,14.3,10906X0039/C2-1
2020-11-19,42.685696389,2.685378283,2020-11-19T06:46,2020-11-19T16:23,34588.2,0.0,8.55,2.16,7,1030.1,21.9,0.166,14.2,10906X0039/C2-1
2020-11-20,42.685696389,2.685378283,2020-11-20T06:47,2020-11-20T16:22,34468.87,0.0,7.2,2.37,47,1030.9,31.5,0.166,14.1,10906X0039/C2-1
2020-11-21,42.685696389,2.685378283,2020-11-21T06:49,2020-11-21T16:21,34352.29,0.0,9.79,1.93,1,1030.5,11.9,0.165,13.7,10906X0039/C2-1
2020-11-22,42.685696389,2.685378283,2020-11-22T06:50,2020-11-22T16:20,34238.63,0.0,9.39,1.1,0,1029.4,4.1,0.167,12.8,10906X0039/C2-1
2020-11-23,42.685696389,2.685378283,2020-11-23T06:51,2020-11-23T16:20,34128.1,0.0,9.2,1.26,36,1028.1,3.8,0.167,12.3,10906X0039/C2-1
2020-11-24,42.685696389,2.685378283,2020-11-24T06:52,2020-11-24T16:19,34020.88,0.0,5.63,0.81,87,1023.1,5.6,0.167,12.1,10906X0039/C2-1
2020-11-25,42.685696389,2.685378283,2020-11-25T06:53,2020-11-25T16:19,33917.16,0.7,8.55,1.43,58,1016.5,10.7,0.168,12.3,10906X0039/C2-1
2020-11-26,42.685696389,2.685378283,2020-11-26T06:55,2020-11-26T16:18,33817.15,1.4,4.59,0.7,74,1018.0,13.5,0.166,12.5,10906X0039/C2-1
2020-11-27,42.685696389,2.685378283,2020-11-27T06:56,2020-11-27T16:18,33721.03,21.0,3.41,0.51,96,1015.4,10.5,0.175,12.9,10906X0039/C2-1
2020-11-28,42.685696389,2.685378283,2020-11-28T06:57,2020-11-28T16:17,33629.01,59.5,1.22,0.28,100,1010.2,13.8,0.226,13.0,10906X0039/C2-1
2020-11-29,42.685696389,2.685378283,2020-11-29T06:58,2020-11-29T16:17,33541.1,0.1,8.33,1.26,15,1015.7,7.4,0.241,12.9,10906X0039/C2-1
2020-11-30,42.685696389,2.685378283,2020-11-30T06:59,2020-11-30T16:16,33456.25,0.0,8.15,1.03,9,1022.7,4.9,0.239,12.5,10906X0039/C2-1
2020-12-01,42.685696389,2.685378283,2020-12-01T07:00,2020-12-01T16:16,33374.38,4.3,1.37,1.46,90,1020.1,21.2,0.239,12.2,10906X0039/C2-1
2020-12-02,42.685696389,2.685378283,2020-12-02T07:01,2020-12-02T16:16,33295.59,0.2,6.45,1.96,59,1014.8,30.7,0.24,11.8,10906X0039/C2-1
2020-12-03,42.685696389,2.685378283,2020-12-03T07:02,2020-12-03T16:16,33220.0,0.0,7.69,1.37,51,1007.0,10.0,0.239,11.5,10906X0039/C2-1
2020-12-04,42.685696389,2.685378283,2020-12-04T07:03,2020-12-04T16:15,33147.71,1.3,2.72,0.54,74,992.7,6.3,0.238,11.1,10906X0039/C2-1
2020-12-05,42.685696389,2.685378283,2020-12-05T07:04,2020-12-05T16:15,33078.82,0.3,7.97,0.95,55,998.7,6.5,0.239,10.3,10906X0039/C2-1
2020-12-06,42.685696389,2.685378283,2020-12-06T07:05,2020-12-06T16:15,33013.46,0.1,6.2,1.25,53,1002.6,11.4,0.24,10.1,10906X0039/C2-1
2020-12-07,42.685696389,2.685378283,2020-12-07T07:06,2020-12-07T16:15,32951.71,1.8,4.55,0.7,77,1002.4,6.7,0.241,9.9,10906X0039/C2-1
2020-12-08,42.685696389,2.685378283,2020-12-08T07:07,2020-12-08T16:15,32893.69,0.9,4.1,1.31,80,1002.8,19.8,0.241,9.6,10906X0039/C2-1
2020-12-09,42.685696389,2.685378283,2020-12-09T07:08,2020-12-09T16:15,32839.52,0.1,6.18,1.44,72,1011.6,23.0,0.24,9.8,10906X0039/C2-1
2020-12-10,42.685696389,2.685378283,2020-12-10T07:09,2020-12-10T16:15,32789.28,9.7,4.33,0.84,75,1006.7,8.8,0.244,9.7,10906X0039/C2-1
2020-12-11,42.685696389,2.685378283,2020-12-11T07:10,2020-12-11T16:15,32743.09,5.1,5.0,0.83,64,1003.0,8.1,0.249,9.6,10906X0039/C2-1
2020-12-12,42.685696389,2.685378283,2020-12-12T07:10,2020-12-12T16:15,32701.05,3.0,6.91,1.89,40,1006.7,26.0,0.257,9.9,10906X0039/C2-1
2020-12-13,42.685696389,2.685378283,2020-12-13T07:11,2020-12-13T16:16,32663.27,0.0,5.01,1.06,70,1013.9,9.0,0.258,10.2,10906X0039/C2-1
2020-12-14,42.685696389,2.685378283,2020-12-14T07:12,2020-12-14T16:16,32629.84,0.0,1.38,0.29,93,1012.6,6.7,0.258,10.0,10906X0039/C2-1
2020-12-15,42.685696389,2.685378283,2020-12-15T07:13,2020-12-15T16:16,32600.87,0.0,6.4,1.01,71,1013.3,6.2,0.257,10.2,10906X0039/C2-1
2020-12-16,42.685696389,2.685378283,2020-12-16T07:13,2020-12-16T16:16,32576.44,0.0,5.27,0.64,50,1015.9,5.8,0.256,10.3,10906X0039/C2-1
2020-12-17,42.685696389,2.685378283,2020-12-17T07:14,2020-12-17T16:17,32556.67,0.0,7.2,1.15,29,1022.8,6.9,0.255,10.1,10906X0039/C2-1
2020-12-18,42.685696389,2.685378283,2020-12-18T07:15,2020-12-18T16:17,32541.63,0.0,6.34,0.9,41,1021.9,9.4,0.254,10.3,10906X0039/C2-1
2020-12-19,42.685696389,2.685378283,2020-12-19T07:15,2020-12-19T16:17,32531.39,0.0,7.39,0.96,69,1017.7,4.3,0.255,10.6,10906X0039/C2-1
2020-12-20,42.685696389,2.685378283,2020-12-20T07:16,2020-12-20T16:18,32525.78,1.9,3.44,0.85,66,1022.6,11.6,0.254,10.6,10906X0039/C2-1
2020-12-21,42.685696389,2.685378283,2020-12-21T07:16,2020-12-21T16:18,32524.74,0.0,5.58,0.69,62,1026.4,3.5,0.255,10.2,10906X0039/C2-1
2020-12-22,42.685696389,2.685378283,2020-12-22T07:17,2020-12-22T16:19,32528.22,0.0,7.36,1.01,50,1025.5,5.8,0.255,10.4,10906X0039/C2-1
2020-12-23,42.685696389,2.685378283,2020-12-23T07:17,2020-12-23T16:19,32536.17,0.1,3.91,0.5,94,1021.9,4.8,0.257,10.3,10906X0039/C2-1
2020-12-24,42.685696389,2.685378283,2020-12-24T07:17,2020-12-24T16:20,32548.54,0.0,5.05,1.94,62,1020.8,18.9,0.257,10.6,10906X0039/C2-1
2020-12-25,42.685696389,2.685378283,2020-12-25T07:18,2020-12-25T16:20,32565.29,1.6,5.57,1.43,71,1023.1,33.4,0.257,10.1,10906X0039/C2-1
2020-12-26,42.685696389,2.685378283,2020-12-26T07:18,2020-12-26T16:21,32586.36,0.0,7.53,2.09,56,1024.4,36.3,0.257,9.6,10906X0039/C2-1
2020-12-27,42.685696389,2.685378283,2020-12-27T07:18,2020-12-27T16:22,32611.7,0.0,4.39,0.69,75,1007.2,6.9,0.257,8.9,10906X0039/C2-1
2020-12-28,42.685696389,2.685378283,2020-12-28T07:19,2020-12-28T16:23,32641.24,1.2,7.85,1.28,35,991.4,10.8,0.258,8.7,10906X0039/C2-1
2020-12-29,42.685696389,2.685378283,2020-12-29T07:19,2020-12-29T16:23,32674.94,0.2,6.72,1.23,43,1000.1,11.2,0.257,8.6,10906X0039/C2-1
2020-12-30,42.685696389,2.685378283,2020-12-30T07:19,2020-12-30T16:24,32712.73,0.2,7.28,1.34,59,1010.1,16.4,0.258,8.4,10906X0039/C2-1
2020-12-31,42.685696389,2.685378283,2020-12-31T07:19,2020-12-31T16:25,32754.54,0.0,7.72,1.16,75,1009.7,7.8,0.256,8.3,10906X0039/C2-1
2021-01-01,42.685696389,2.685378283,2021-01-01T07:19,2021-01-01T16:26,32800.32,0.0,7.61,1.26,69,1006.7,17.0,0.256,8.4,10906X0039/C2-1
2021-01-02,42.685696389,2.685378283,2021-01-02T07:19,2021-01-02T16:27,32849.99,0.9,3.9,1.37,96,1008.1,27.7,0.256,8.1,10906X0039/C2-1
2021-01-03,42.685696389,2.685378283,2021-01-03T07:19,2021-01-03T16:28,32903.49,0.0,8.27,1.67,39,1011.3,21.3,0.256,7.8,10906X0039/C2-1
2021-01-04,42.685696389,2.685378283,2021-01-04T07:19,2021-01-04T16:29,32960.76,0.0,7.78,0.9,33,1009.6,5.6,0.254,7.2,10906X0039/C2-1
2021-01-05,42.685696389,2.685378283,2021-01-05T07:19,2021-01-05T16:30,33021.72,0.2,6.54,0.85,68,1011.7,13.0,0.254,6.9,10906X0039/C2-1
2021-01-06,42.685696389,2.685378283,2021-01-06T07:19,2021-01-06T16:31,33086.3,0.0,7.81,0.84,32,1015.6,8.4,0.254,6.8,10906X0039/C2-1
2021-01-07,42.685696389,2.685378283,2021-01-07T07:19,2021-01-07T16:32,33154.44,0.0,5.9,1.0,87,1016.2,10.6,0.254,6.1,10906X0039/C2-1
2021-01-08,42.685696389,2.685378283,2021-01-08T07:19,2021-01-08T16:33,33226.22,0.0,8.3,1.47,64,1015.3,15.9,0.254,5.8,10906X0039/C2-1
2021-01-09,42.685696389,2.685378283,2021-01-09T07:19,2021-01-09T16:34,33302.45,14.6,1.29,0.38,100,1013.2,11.0,0.257,5.9,10906X0039/C2-1
2021-01-10,42.685696389,2.685378283,2021-01-10T07:18,2021-01-10T16:35,33383.08,6.4,3.39,0.67,91,1015.6,14.6,0.264,5.8,10906X0039/C2-1
2021-01-11,42.685696389,2.685378283,2021-01-11T07:18,2021-01-11T16:36,33467.96,0.0,8.49,1.66,21,1021.1,27.0,0.266,5.8,10906X0039/C2-1
2021-01-12,42.685696389,2.685378283,2021-01-12T07:18,2021-01-12T16:37,33556.88,0.0,7.91,2.42,41,1024.6,28.5,0.266,6.0,10906X0039/C2-1
2021-01-13,42.685696389,2.685378283,2021-01-13T07:17,2021-01-13T16:38,33649.68,0.0,7.37,2.39,37,1025.7,22.6,0.266,6.9,10906X0039/C2-1
2021-01-14,42.685696389,2.685378283,2021-01-14T07:17,2021-01-14T16:39,33746.18,0.0,7.53,2.31,48,1022.6,26.9,0.266,7.5,10906X0039/C2-1
2021-01-15,42.685696389,2.685378283,2021-01-15T07:16,2021-01-15T16:40,33846.18,2.3,5.52,1.87,69,1022.8,28.9,0.266,7.8,10906X0039/C2-1
2021-01-16,42.685696389,2.685378283,2021-01-16T07:16,2021-01-16T16:42,33949.52,0.0,6.43,1.89,82,1025.3,23.6,0.265,7.7,10906X0039/C2-1
2021-01-17,42.685696389,2.685378283,2021-01-17T07:15,2021-01-17T16:43,34056.02,0.8,2.1,1.13,74,1024.3,16.8,0.265,7.8,10906X0039/C2-1
2021-01-18,42.685696389,2.685378283,2021-01-18T07:15,2021-01-18T16:44,34165.51,0.0,9.1,1.52,27,1027.9,13.0,0.264,7.9,10906X0039/C2-1
2021-01-19,42.685696389,2.685378283,2021-01-19T07:14,2021-01-19T16:45,34277.81,0.0,9.31,0.93,40,1023.5,4.5,0.263,7.3,10906X0039/C2-1
2021-01-20,42.685696389,2.685378283,2021-01-20T07:13,2021-01-20T16:46,34392.76,0.0,4.27,0.75,91,1009.7,7.5,0.262,7.5,10906X0039/C2-1
2021-01-21,42.685696389,2.685378283,2021-01-21T07:13,2021-01-21T16:48,34510.19,0.0,8.86,1.17,61,1007.0,6.3,0.261,7.6,10906X0039/C2-1
2021-01-22,42.685696389,2.685378283,2021-01-22T07:12,2021-01-22T16:49,34629.93,2.2,3.43,1.12,84,1000.8,14.0,0.262,7.6,10906X0039/C2-1
2021-01-23,42.685696389,2.685378283,2021-01-23T07:11,2021-01-23T16:50,34751.83,0.3,9.29,1.49,53,1004.6,8.0,0.263,7.7,10906X0039/C2-1
2021-01-24,42.685696389,2.685378283,2021-01-24T07:10,2021-01-24T16:52,34875.72,2.6,9.71,1.53,53,1005.7,14.7,0.263,7.8,10906X0039/C2-1
2021-01-25,42.685696389,2.685378283,2021-01-25T07:10,2021-01-25T16:53,35001.44,0.8,3.87,0.99,93,1010.8,13.3,0.259,8.0,10906X0039/C2-1
2021-01-26,42.685696389,2.685378283,2021-01-26T07:09,2021-01-26T16:54,35128.86,0.0,9.8,1.39,65,1022.3,8.1,0.257,8.0,10906X0039/C2-1
2021-01-27,42.685696389,2.685378283,2021-01-27T07:08,2021-01-27T16:55,35257.81,2.2,5.45,1.04,81,1019.8,7.8,0.257,8.3,10906X0039/C2-1
2021-01-28,42.685696389,2.685378283,2021-01-28T07:07,2021-01-28T16:57,35388.4,0.0,8.83,1.53,64,1019.0,10.1,0.258,9.1,10906X0039/C2-1
2021-01-29,42.685696389,2.685378283,2021-01-29T07:06,2021-01-29T16:58,35521.97,0.5,7.65,1.89,53,1015.2,13.5,0.257,9.5,10906X0039/C2-1
2021-01-30,42.685696389,2.685378283,2021-01-30T07:05,2021-01-30T16:59,35658.58,3.3,3.35,1.16,79,1005.6,14.0,0.257,9.5,10906X0039/C2-1
2021-01-31,42.685696389,2.685378283,2021-01-31T07:04,2021-01-31T17:01,35798.02,5.0,3.83,1.09,81,1002.2,11.9,0.262,9.3,10906X0039/C2-1
2021-02-01,42.685696389,2.685378283,2021-02-01T07:03,2021-02-01T17:02,35940.1,17.1,7.3,2.04,58,1004.1,26.7,0.273,9.6,10906X0039/C2-1
2021-02-02,42.685696389,2.685378283,2021-02-02T07:02,2021-02-02T17:03,36084.62,0.0,10.16,1.61,56,1012.3,4.9,0.273,9.9,10906X0039/C2-1
2021-02-03,42.685696389,2.685378283,2021-02-03T07:01,2021-02-03T17:05,36231.38,0.0,9.98,1.44,51,1011.1,4.8,0.273,10.0,10906X0039/C2-1
2021-02-04,42.685696389,2.685378283,2021-02-04T07:00,2021-02-04T17:06,36380.22,2.1,1.94,0.38,97,1013.0,5.7,0.272,10.1,10906X0039/C2-1
2021-02-05,42.685696389,2.685378283,2021-02-05T06:58,2021-02-05T17:07,36530.93,2.4,4.85,0.71,99,1011.1,9.5,0.274,10.3,10906X0039/C2-1
2021-02-06,42.685696389,2.685378283,2021-02-06T06:57,2021-02-06T17:09,36683.35,1.4,9.44,1.78,56,1001.6,12.5,0.276,10.7,10906X0039/C2-1
2021-02-07,42.685696389,2.685378283,2021-02-07T06:56,2021-02-07T17:10,36837.29,0.1,9.64,2.44,59,1002.9,20.1,0.274,10.6,10906X0039/C2-1
2021-02-08,42.685696389,2.685378283,2021-02-08T06:55,2021-02-08T17:11,36992.58,4.8,5.63,0.88,82,999.2,4.5,0.274,10.1,10906X0039/C2-1
2021-02-09,42.685696389,2.685378283,2021-02-09T06:53,2021-02-09T17:13,37149.07,0.0,10.04,1.39,68,1000.6,7.4,0.276,9.7,10906X0039/C2-1
2021-02-10,42.685696389,2.685378283,2021-02-10T06:52,2021-02-10T17:14,37306.58,0.0,9.51,1.67,57,1006.0,13.5,0.276,9.7,10906X0039/C2-1
2021-02-11,42.685696389,2.685378283,2021-02-11T06:51,2021-02-11T17:15,37464.95,0.0,12.08,1.82,66,1016.8,6.1,0.274,9.9,10906X0039/C2-1
2021-02-12,42.685696389,2.685378283,2021-02-12T06:49,2021-02-12T17:17,37624.03,4.6,2.9,0.61,98,1016.9,7.0,0.274,9.7,10906X0039/C2-1
2021-02-13,42.685696389,2.685378283,2021-02-13T06:48,2021-02-13T17:18,37783.65,0.0,8.38,1.57,66,1023.7,18.1,0.275,10.0,10906X0039/C2-1
2021-02-14,42.685696389,2.685378283,2021-02-14T06:47,2021-02-14T17:19,37943.67,0.5,4.96,0.98,98,1033.9,14.9,0.274,9.7,10906X0039/C2-1
2021-02-15,42.685696389,2.685378283,2021-02-15T06:45,2021-02-15T17:20,38103.94,0.0,7.31,1.15,85,1033.3,8.2,0.274,9.5,10906X0039/C2-1
2021-02-16,42.685696389,2.685378283,2021-02-16T06:44,2021-02-16T17:22,38264.31,0.1,9.75,1.23,73,1025.7,5.0,0.274,9.5,10906X0039/C2-1
2021-02-17,42.685696389,2.685378283,2021-02-17T06:43,2021-02-17T17:23,38424.89,0.0,12.45,1.73,57,1022.5,5.8,0.273,9.7,10906X0039/C2-1
2021-02-18,42.685696389,2.685378283,2021-02-18T06:41,2021-02-18T17:24,38587.11,0.0,4.9,0.66,99,1018.6,4.7,0.275,9.8,10906X0039/C2-1
2021-02-19,42.685696389,2.685378283,2021-02-19T06:40,2021-02-19T17:26,38751.05,0.0,7.41,1.09,94,1019.9,5.8,0.275,10.0,10906X0039/C2-1
2021-02-20,42.685696389,2.685378283,2021-02-20T06:38,2021-02-20T17:27,38916.57,0.0,12.03,1.81,52,1017.2,10.8,0.275,10.3,10906X0039/C2-1
2021-02-21,42.685696389,2.685378283,2021-02-21T06:37,2021-02-21T17:28,39083.51,4.5,8.58,1.5,76,1016.6,20.9,0.273,10.5,10906X0039/C2-1
2021-02-22,42.685696389,2.685378283,2021-02-22T06:35,2021-02-22T17:29,39251.72,30.5,1.62,0.31,99,1019.3,17.1,0.291,10.7,10906X0039/C2-1
2021-02-23,42.685696389,2.685378283,2021-02-23T06:34,2021-02-23T17:31,39421.07,1.0,11.26,1.72,39,1032.5,11.5,0.299,11.0,10906X0039/C2-1
2021-02-24,42.685696389,2.685378283,2021-02-24T06:32,2021-02-24T17:32,39591.41,0.1,12.44,2.02,51,1032.6,8.9,0.297,11.3,10906X0039/C2-1
2021-02-25,42.685696389,2.685378283,2021-02-25T06:31,2021-02-25T17:33,39762.59,0.1,13.16,1.69,81,1030.8,6.5,0.296,11.2,10906X0039/C2-1
2021-02-26,42.685696389,2.685378283,2021-02-26T06:29,2021-02-26T17:34,39934.48,0.0,14.19,2.44,74,1030.2,10.7,0.293,11.4,10906X0039/C2-1
2021-02-27,42.685696389,2.685378283,2021-02-27T06:27,2021-02-27T17:36,40106.95,0.0,15.25,2.9,26,1026.6,20.8,0.292,11.7,10906X0039/C2-1
2021-02-28,42.685696389,2.685378283,2021-02-28T06:26,2021-02-28T17:37,40279.86,0.4,8.89,1.38,55,1026.8,8.3,0.289,11.5,10906X0039/C2-1
2021-03-01,42.685696389,2.685378283,2021-03-01T06:24,2021-03-01T17:38,40453.08,0.0,11.99,1.63,60,1027.4,11.4,0.287,11.4,10906X0039/C2-1
2021-03-02,42.685696389,2.685378283,2021-03-02T06:22,2021-03-02T17:39,40626.47,0.0,12.84,1.78,74,1030.3,11.6,0.288,11.4,10906X0039/C2-1
2021-03-03,42.685696389,2.685378283,2021-03-03T06:21,2021-03-03T17:41,40799.92,0.8,6.06,0.96,100,1030.7,4.9,0.288,11.4,10906X0039/C2-1
2021-03-04,42.685696389,2.685378283,2021-03-04T06:19,2021-03-04T17:42,40973.29,0.0,11.11,1.62,89,1023.0,4.2,0.287,11.5,10906X0039/C2-1
2021-03-05,42.685696389,2.685378283,2021-03-05T06:17,2021-03-05T17:43,41146.47,0.4,11.37,1.93,61,1018.5,5.7,0.286,11.6,10906X0039/C2-1
2021-03-06,42.685696389,2.685378283,2021-03-06T06:16,2021-03-06T17:44,41319.31,0.4,6.87,1.13,86,1023.8,4.8,0.288,11.4,10906X0039/C2-1
2021-03-07,42.685696389,2.685378283,2021-03-07T06:14,2021-03-07T17:46,41491.7,6.2,10.2,1.37,74,1020.5,5.5,0.288,11.1,10906X0039/C2-1
2021-03-08,42.685696389,2.685378283,2021-03-08T06:12,2021-03-08T17:47,41663.52,11.4,9.54,1.89,76,1016.3,13.8,0.297,11.2,10906X0039/C2-1
2021-03-09,42.685696389,2.685378283,2021-03-09T06:11,2021-03-09T17:48,41834.88,0.0,17.5,3.11,3,1018.3,22.7,0.294,11.1,10906X0039/C2-1
2021-03-10,42.685696389,2.685378283,2021-03-10T06:09,2021-03-10T17:49,42007.08,0.0,18.32,2.95,21,1021.2,10.8,0.292,11.0,10906X0039/C2-1
2021-03-11,42.685696389,2.685378283,2021-03-11T06:07,2021-03-11T17:50,42180.24,0.2,17.05,3.0,83,1020.2,8.1,0.285,11.3,10906X0039/C2-1
2021-03-12,42.685696389,2.685378283,2021-03-12T06:06,2021-03-12T17:52,42354.23,0.7,7.56,2.3,63,1020.2,18.3,0.283,11.4,10906X0039/C2-1
2021-03-13,42.685696389,2.685378283,2021-03-13T06:04,2021-03-13T17:53,42528.95,0.0,15.9,2.98,39,1020.3,9.8,0.282,11.2,10906X0039/C2-1
2021-03-14,42.685696389,2.685378283,2021-03-14T06:02,2021-03-14T17:54,42704.28,2.6,10.9,1.94,71,1022.5,20.0,0.279,11.2,10906X0039/C2-1
2021-03-15,42.685696389,2.685378283,2021-03-15T06:00,2021-03-15T17:55,42880.11,0.4,14.14,3.0,76,1024.4,26.7,0.277,11.1,10906X0039/C2-1
2021-03-16,42.685696389,2.685378283,2021-03-16T05:59,2021-03-16T17:56,43056.32,0.3,14.37,3.19,53,1025.8,29.6,0.276,11.2,10906X0039/C2-1
2021-03-17,42.685696389,2.685378283,2021-03-17T05:57,2021-03-17T17:57,43232.81,0.1,14.89,3.4,70,1023.1,30.1,0.274,11.4,10906X0039/C2-1
2021-03-18,42.685696389,2.685378283,2021-03-18T05:55,2021-03-18T17:59,43409.46,0.0,16.51,3.03,55,1021.1,28.2,0.271,11.1,10906X0039/C2-1
2021-03-19,42.685696389,2.685378283,2021-03-19T05:53,2021-03-19T18:00,43586.16,1.5,12.45,2.09,73,1015.4,20.1,0.27,10.7,10906X0039/C2-1
2021-03-20,42.685696389,2.685378283,2021-03-20T05:52,2021-03-20T18:01,43762.8,0.0,18.29,3.23,30,1019.9,26.6,0.27,10.4,10906X0039/C2-1
2021-03-21,42.685696389,2.685378283,2021-03-21T05:50,2021-03-21T18:02,43939.26,0.0,19.74,3.92,33,1019.0,34.5,0.268,10.3,10906X0039/C2-1
2021-03-22,42.685696389,2.685378283,2021-03-22T05:48,2021-03-22T18:03,44115.45,0.0,17.26,3.74,49,1018.4,34.4,0.265,10.5,10906X0039/C2-1
2021-03-23,42.685696389,2.685378283,2021-03-23T05:46,2021-03-23T18:04,44291.24,0.0,20.73,3.71,6,1022.3,11.6,0.263,10.8,10906X0039/C2-1
2021-03-24,42.685696389,2.685378283,2021-03-24T05:44,2021-03-24T18:06,44466.52,0.0,20.87,3.48,0,1023.8,5.6,0.255,10.9,10906X0039/C2-1
2021-03-25,42.685696389,2.685378283,2021-03-25T05:43,2021-03-25T18:07,44641.17,0.0,19.75,3.39,36,1023.6,12.3,0.252,11.3,10906X0039/C2-1
2021-03-26,42.685696389,2.685378283,2021-03-26T05:41,2021-03-26T18:08,44815.1,0.6,17.58,2.61,76,1022.0,8.1,0.249,11.4,10906X0039/C2-1
2021-03-27,42.685696389,2.685378283,2021-03-27T05:39,2021-03-27T18:09,44988.17,0.1,18.27,3.06,29,1028.0,15.3,0.249,11.6,10906X0039/C2-1
2021-03-28,42.685696389,2.685378283,2021-03-28T05:38,2021-03-28T18:10,45160.26,0.0,21.39,3.19,0,1030.7,5.4,0.249,11.5,10906X0039/C2-1
2021-03-29,42.685696389,2.685378283,2021-03-29T05:36,2021-03-29T18:11,45331.5,0.0,18.36,2.72,43,1032.0,8.3,0.243,11.6,10906X0039/C2-1
2021-03-30,42.685696389,2.685378283,2021-03-30T05:34,2021-03-30T18:12,45503.07,0.0,20.86,2.99,22,1030.0,7.4,0.24,11.7,10906X0039/C2-1
2021-03-31,42.685696389,2.685378283,2021-03-31T05:32,2021-03-31T18:14,45675.1,0.0,21.38,3.15,32,1024.8,7.6,0.236,11.8,10906X0039/C2-1
2021-04-01,42.685696389,2.685378283,2021-04-01T05:31,2021-04-01T18:15,45847.49,0.0,21.99,3.11,44,1019.5,7.5,0.233,11.8,10906X0039/C2-1
2021-04-02,42.685696389,2.685378283,2021-04-02T05:29,2021-04-02T18:16,46020.13,1.8,16.69,2.78,56,1015.3,7.2,0.231,12.1,10906X0039/C2-1
2021-04-03,42.685696389,2.685378283,2021-04-03T05:27,2021-04-03T18:17,46192.9,0.0,22.32,4.95,6,1012.3,23.3,0.229,12.7,10906X0039/C2-1
2021-04-04,42.685696389,2.685378283,2021-04-04T05:25,2021-04-04T18:18,46365.73,0.0,21.86,4.65,10,1017.2,14.2,0.225,13.0,10906X0039/C2-1
2021-04-05,42.685696389,2.685378283,2021-04-05T05:24,2021-04-05T18:19,46538.47,0.0,22.96,5.28,25,1015.8,18.7,0.222,13.1,10906X0039/C2-1
2021-04-06,42.685696389,2.685378283,2021-04-06T05:22,2021-04-06T18:20,46711.03,0.0,17.97,3.66,63,1014.2,29.5,0.22,13.0,10906X0039/C2-1
2021-04-07,42.685696389,2.685378283,2021-04-07T05:20,2021-04-07T18:22,46883.3,0.0,24.22,4.18,3,1023.2,18.0,0.216,12.4,10906X0039/C2-1
2021-04-08,42.685696389,2.685378283,2021-04-08T05:19,2021-04-08T18:23,47055.16,0.0,23.26,3.42,35,1023.3,6.5,0.214,12.1,10906X0039/C2-1
2021-04-09,42.685696389,2.685378283,2021-04-09T05:17,2021-04-09T18:24,47226.51,0.0,17.47,3.22,54,1019.7,13.6,0.211,12.1,10906X0039/C2-1
2021-04-10,42.685696389,2.685378283,2021-04-10T05:15,2021-04-10T18:25,47397.22,0.9,11.22,1.79,86,1015.0,11.6,0.212,12.1,10906X0039/C2-1
2021-04-11,42.685696389,2.685378283,2021-04-11T05:13,2021-04-11T18:26,47567.18,8.3,8.46,1.76,96,1014.9,13.8,0.218,12.2,10906X0039/C2-1
2021-04-12,42.685696389,2.685378283,2021-04-12T05:12,2021-04-12T18:27,47736.26,0.0,24.75,4.21,20,1025.2,24.2,0.224,11.8,10906X0039/C2-1
