,date,latitude,longitude,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,sunrise,sunset,daylight_duration,sunshine_duration,uv_index_max,uv_index_clear_sky_max,rain_sum,showers_sum,snowfall_sum,precipitation_sum,precipitation_hours,precipitation_probability_max,shortwave_radiation_sum,et0_fao_evapotranspiration,cloud_cover_mean,dew_point_2m_mean,et0_fao_evapotranspiration_sum,relative_humidity_2m_mean,snowfall_water_equivalent_sum,pressure_msl_mean,surface_pressure_mean,visibility_mean,wind_speed_10m_mean,soil_moisture_0_to_100cm_mean,soil_temperature_0_to_100cm_mean,code_bss
545,2018-06-30,42.685696389,2.685378283,2,33.9,19.3,33.3,20.9,2018-06-30T04:14,2018-06-30T19:31,55003.17,50643.34,,,0.0,0.0,0.0,0.0,0.0,,28.36,7.28,12,14.0,7.28,54,0.0,1009.3,996.9,,11.3,0.182,22.4,10906X0039/C2-1
546,2018-07-01,42.685696389,2.685378283,2,30.2,18.7,31.4,18.2,2018-07-01T04:15,2018-07-01T19:31,54966.16,51017.65,,,0.0,0.0,0.0,0.0,0.0,,28.76,6.29,10,14.0,6.29,54,0.0,1009.9,997.4,,9.0,0.18,22.6,10906X0039/C2-1
547,2018-07-02,42.685696389,2.685378283,3,30.4,19.1,32.8,19.9,2018-07-02T04:15,2018-07-02T19:31,54925.44,50400.0,,,0.0,0.0,0.0,0.0,0.0,,24.1,5.33,35,15.8,5.33,59,0.0,1012.3,999.8,,7.5,0.178,22.7,10906X0039/C2-1
548,2018-07-03,42.685696389,2.685378283,61,33.0,21.0,33.6,21.3,2018-07-03T04:16,2018-07-03T19:30,54880.96,50685.12,,,2.9,0.0,0.0,2.9,4.0,,23.28,5.71,18,16.2,5.71,56,0.0,1014.9,1002.4,,9.6,0.175,23.1,10906X0039/C2-1
549,2018-07-04,42.685696389,2.685378283,1,34.4,19.6,33.7,20.2,2018-07-04T04:16,2018-07-04T19:30,54832.28,50700.27,,,0.0,0.0,0.0,0.0,0.0,,27.88,7.12,7,14.8,7.12,53,0.0,1013.5,1001.1,,13.4,0.175,23.3,10906X0039/C2-1
550,2018-07-05,42.685696389,2.685378283,2,27.2,19.3,25.5,17.7,2018-07-05T04:17,2018-07-05T19:30,54779.44,50400.0,,,0.0,0.0,0.0,0.0,0.0,,24.38,6.22,21,13.5,6.22,58,0.0,1017.3,1004.7,,20.9,0.174,23.2,10906X0039/C2-1
551,2018-07-06,42.685696389,2.685378283,1,28.5,18.7,27.1,16.3,2018-07-06T04:18,2018-07-06T19:30,54722.56,50733.22,,,0.0,0.0,0.0,0.0,0.0,,28.65,7.25,12,11.6,7.25,49,0.0,1020.4,1007.8,,18.7,0.173,23.1,10906X0039/C2-1
552,2018-07-07,42.685696389,2.685378283,3,32.9,20.1,32.0,18.5,2018-07-07T04:18,2018-07-07T19:29,54661.75,48453.12,,,0.0,0.0,0.0,0.0,0.0,,26.14,7.55,39,11.1,7.55,40,0.0,1018.8,1006.3,,13.8,0.172,23.4,10906X0039/C2-1
553,2018-07-08,42.685696389,2.685378283,3,33.8,21.0,33.3,19.8,2018-07-08T04:19,2018-07-08T19:29,54597.12,49496.45,,,0.0,0.0,0.0,0.0,0.0,,27.45,8.15,50,12.2,8.15,39,0.0,1017.9,1005.5,,14.6,0.173,23.7,10906X0039/C2-1
554,2018-07-09,42.685696389,2.685378283,2,32.1,22.7,31.1,21.8,2018-07-09T04:20,2018-07-09T19:28,54528.81,50788.46,,,0.0,0.0,0.0,0.0,0.0,,27.02,8.36,10,12.6,8.36,40,0.0,1017.2,1004.8,,17.8,0.172,24.0,10906X0039/C2-1
555,2018-07-10,42.685696389,2.685378283,51,32.2,22.0,32.1,21.2,2018-07-10T04:20,2018-07-10T19:28,54456.93,50387.95,,,0.1,0.0,0.0,0.1,1.0,,26.18,7.78,21,13.0,7.78,42,0.0,1015.4,1003.0,,15.9,0.172,24.2,10906X0039/C2-1
556,2018-07-11,42.685696389,2.685378283,3,30.9,21.8,29.9,21.1,2018-07-11T04:21,2018-07-11T19:28,54381.6,49852.67,,,0.0,0.0,0.0,0.0,0.0,,25.5,7.13,25,12.1,7.13,43,0.0,1013.9,1001.5,,14.7,0.171,24.3,10906X0039/C2-1
557,2018-07-12,42.685696389,2.685378283,3,28.9,20.6,29.3,21.3,2018-07-12T04:22,2018-07-12T19:27,54302.94,50400.0,,,0.0,0.0,0.0,0.0,0.0,,22.62,5.15,37,13.7,5.15,52,0.0,1015.3,1002.9,,6.7,0.173,24.2,10906X0039/C2-1
558,2018-07-13,42.685696389,2.685378283,3,31.4,20.0,33.0,19.9,2018-07-13T04:23,2018-07-13T19:26,54221.07,49980.57,,,0.0,0.0,0.0,0.0,0.0,,24.06,5.62,28,14.8,5.62,51,0.0,1016.8,1004.4,,7.3,0.172,24.3,10906X0039/C2-1
559,2018-07-14,42.685696389,2.685378283,1,32.4,21.0,33.0,22.4,2018-07-14T04:24,2018-07-14T19:26,54136.11,50400.0,,,0.0,0.0,0.0,0.0,0.0,,25.1,5.96,15,14.8,5.96,50,0.0,1015.8,1003.4,,7.0,0.173,24.5,10906X0039/C2-1
560,2018-07-15,42.685696389,2.685378283,2,32.3,21.4,33.4,22.7,2018-07-15T04:24,2018-07-15T19:25,54048.18,50400.0,,,0.0,0.0,0.0,0.0,0.0,,25.47,5.97,16,15.4,5.97,52,0.0,1013.9,1001.5,,8.5,0.173,24.6,10906X0039/C2-1
561,2018-07-16,42.685696389,2.685378283,63,24.9,20.0,24.5,18.3,2018-07-16T04:25,2018-07-16T19:25,53957.4,22700.76,,,14.6,0.0,0.0,14.6,13.0,,16.03,4.41,62,15.5,4.41,67,0.0,1013.7,1001.1,,23.3,0.174,24.2,10906X0039/C2-1
562,2018-07-17,42.685696389,2.685378283,2,29.2,19.3,29.0,17.1,2018-07-17T04:26,2018-07-17T19:24,53863.87,50400.0,,,0.0,0.0,0.0,0.0,0.0,,28.08,7.19,15,13.3,7.19,52,0.0,1017.5,1005.0,,19.3,0.174,23.9,10906X0039/C2-1
563,2018-07-18,42.685696389,2.685378283,61,30.9,18.4,32.1,19.1,2018-07-18T04:27,2018-07-18T19:23,53767.73,49504.64,,,2.3,0.0,0.0,2.3,1.0,,25.2,5.83,20,15.0,5.83,57,0.0,1015.2,1002.7,,9.7,0.172,24.1,10906X0039/C2-1
564,2018-07-19,42.685696389,2.685378283,1,32.6,19.6,34.6,19.9,2018-07-19T04:28,2018-07-19T19:22,53669.09,50400.0,,,0.0,0.0,0.0,0.0,0.0,,26.27,6.29,10,15.3,6.29,55,0.0,1014.1,1001.7,,9.9,0.178,24.1,10906X0039/C2-1
565,2018-07-20,42.685696389,2.685378283,61,30.6,20.1,32.5,18.1,2018-07-20T04:29,2018-07-20T19:22,53568.05,47254.98,,,4.4,0.0,0.0,4.4,5.0,,21.55,5.25,38,16.7,5.25,64,0.0,1013.4,1000.9,,14.8,0.174,24.2,10906X0039/C2-1
566,2018-07-21,42.685696389,2.685378283,51,26.1,17.1,25.6,13.7,2018-07-21T04:30,2018-07-21T19:21,53464.74,47133.14,,,0.2,0.0,0.0,0.2,1.0,,22.15,5.62,42,12.4,5.62,57,0.0,1014.4,1001.7,,18.7,0.176,23.8,10906X0039/C2-1
567,2018-07-22,42.685696389,2.685378283,3,26.8,18.9,24.7,18.1,2018-07-22T04:31,2018-07-22T19:20,53359.25,46830.15,,,0.0,0.0,0.0,0.0,0.0,,21.02,5.75,64,12.0,5.75,52,0.0,1015.2,1002.7,,16.5,0.175,23.5,10906X0039/C2-1
568,2018-07-23,42.685696389,2.685378283,0,31.6,19.8,31.1,18.5,2018-07-23T04:32,2018-07-23T19:19,53251.53,50400.0,,,0.0,0.0,0.0,0.0,0.0,,28.33,7.03,2,12.2,7.03,46,0.0,1015.1,1002.6,,12.5,0.171,23.7,10906X0039/C2-1
569,2018-07-24,42.685696389,2.685378283,3,32.2,17.8,33.2,18.4,2018-07-24T04:33,2018-07-24T19:18,53140.65,50400.0,,,0.0,0.0,0.0,0.0,0.0,,22.19,5.19,24,15.7,5.19,56,0.0,1013.1,1000.7,,7.0,0.167,23.9,10906X0039/C2-1
570,2018-07-25,42.685696389,2.685378283,1,33.3,23.0,33.4,23.2,2018-07-25T04:33,2018-07-25T19:17,53026.59,50400.0,,,0.0,0.0,0.0,0.0,0.0,,25.12,7.0,14,14.7,7.0,47,0.0,1013.8,1001.5,,13.2,0.166,24.3,10906X0039/C2-1
571,2018-07-26,42.685696389,2.685378283,2,33.4,21.1,34.0,20.5,2018-07-26T04:34,2018-07-26T19:16,52909.53,50400.0,,,0.0,0.0,0.0,0.0,0.0,,26.18,6.82,20,14.3,6.82,45,0.0,1011.9,999.6,,10.0,0.165,24.7,10906X0039/C2-1
572,2018-07-27,42.685696389,2.685378283,3,33.5,23.1,34.7,23.1,2018-07-27T04:35,2018-07-27T19:15,52789.62,44500.65,,,0.0,0.0,0.0,0.0,0.0,,24.7,6.47,58,17.0,6.47,52,0.0,1010.7,998.4,,11.5,0.164,24.9,10906X0039/C2-1
573,2018-07-28,42.685696389,2.685378283,3,29.2,22.5,29.1,23.2,2018-07-28T04:36,2018-07-28T19:14,52667.02,42820.94,,,0.0,0.0,0.0,0.0,0.0,,19.03,5.18,59,16.9,5.18,61,0.0,1013.0,1000.6,,15.7,0.164,24.9,10906X0039/C2-1
574,2018-07-29,42.685696389,2.685378283,3,31.3,19.9,33.4,21.3,2018-07-29T04:37,2018-07-29T19:13,52541.89,48440.46,,,0.0,0.0,0.0,0.0,0.0,,24.17,5.55,26,17.7,5.55,62,0.0,1013.4,1001.0,,9.7,0.165,24.8,10906X0039/C2-1
575,2018-07-30,42.685696389,2.685378283,1,34.1,23.8,36.5,23.9,2018-07-30T04:38,2018-07-30T19:12,52414.39,50400.0,,,0.0,0.0,0.0,0.0,0.0,,23.52,6.29,17,17.3,6.29,52,0.0,1014.4,1002.1,,11.1,0.165,25.2,10906X0039/C2-1
576,2018-07-31,42.685696389,2.685378283,2,34.6,22.9,37.2,24.0,2018-07-31T04:40,2018-07-31T19:11,52284.65,50315.68,,,0.0,0.0,0.0,0.0,0.0,,21.74,5.93,26,17.6,5.93,52,0.0,1015.2,1002.9,,9.4,0.164,25.4,10906X0039/C2-1
577,2018-08-01,42.685696389,2.685378283,51,34.9,24.3,37.4,24.9,2018-08-01T04:41,2018-08-01T19:10,52152.84,50400.0,,,0.2,0.0,0.0,0.2,1.0,,23.41,7.01,19,18.0,7.01,52,0.0,1016.4,1004.1,,15.1,0.164,25.8,10906X0039/C2-1
578,2018-08-02,42.685696389,2.685378283,51,36.5,25.1,37.8,25.9,2018-08-02T04:42,2018-08-02T19:09,52019.1,50400.0,,,0.1,0.0,0.0,0.1,1.0,,24.56,7.32,21,16.7,7.32,45,0.0,1016.9,1004.6,,12.6,0.165,26.1,10906X0039/C2-1
579,2018-08-03,42.685696389,2.685378283,3,37.0,24.7,37.2,24.3,2018-08-03T04:43,2018-08-03T19:07,51883.57,50400.0,,,0.0,0.0,0.0,0.0,0.0,,25.77,7.84,32,14.5,7.84,39,0.0,1016.1,1003.8,,12.1,0.165,26.5,10906X0039/C2-1
580,2018-08-04,42.685696389,2.685378283,3,35.8,27.8,35.3,27.0,2018-08-04T04:44,2018-08-04T19:06,51746.4,50400.0,,,0.0,0.0,0.0,0.0,0.0,,22.57,8.87,38,15.4,8.87,38,0.0,1016.1,1003.9,,19.8,0.163,26.8,10906X0039/C2-1
581,2018-08-05,42.685696389,2.685378283,3,36.0,26.0,36.5,26.1,2018-08-05T04:45,2018-08-05T19:05,51607.72,48651.08,,,0.0,0.0,0.0,0.0,0.0,,22.9,7.75,37,15.0,7.75,40,0.0,1015.5,1003.2,,14.6,0.163,26.9,10906X0039/C2-1
582,2018-08-06,42.685696389,2.685378283,3,33.6,22.6,35.2,23.5,2018-08-06T04:46,2018-08-06T19:04,51467.65,48356.04,,,0.0,0.0,0.0,0.0,0.0,,23.34,5.46,45,17.3,5.46,55,0.0,1014.4,1002.1,,6.7,0.165,26.9,10906X0039/C2-1
583,2018-08-07,42.685696389,2.685378283,55,35.3,23.0,38.1,26.3,2018-08-07T04:47,2018-08-07T19:02,51326.35,40470.6,,,1.3,0.0,0.0,1.3,2.0,,20.79,5.24,61,20.6,5.24,68,0.0,1011.8,999.5,,8.7,0.166,26.8,10906X0039/C2-1
584,2018-08-08,42.685696389,2.685378283,63,31.2,20.5,32.6,20.6,2018-08-08T04:48,2018-08-08T19:01,51183.93,44020.19,,,4.8,0.0,0.0,4.8,3.0,,20.39,4.88,62,17.9,4.88,63,0.0,1013.0,1000.6,,10.1,0.158,26.7,10906X0039/C2-1
585,2018-08-09,42.685696389,2.685378283,61,27.4,20.3,26.6,18.3,2018-08-09T04:49,2018-08-09T19:00,51040.53,25747.22,,,5.7,0.0,0.0,5.7,4.0,,14.96,4.28,74,15.4,4.28,61,0.0,1015.6,1003.0,,15.5,0.155,26.1,10906X0039/C2-1
586,2018-08-10,42.685696389,2.685378283,63,29.6,18.2,30.0,18.0,2018-08-10T04:50,2018-08-10T18:58,50896.26,45767.08,,,4.9,0.0,0.0,4.9,3.0,,19.58,4.98,56,13.5,4.98,55,0.0,1022.9,1010.2,,12.1,0.16,25.7,10906X0039/C2-1
587,2018-08-11,42.685696389,2.685378283,2,32.4,20.8,32.7,20.1,2018-08-11T04:51,2018-08-11T18:57,50751.24,49933.83,,,0.0,0.0,0.0,0.0,0.0,,24.98,6.39,10,9.3,6.39,38,0.0,1021.0,1008.5,,9.5,0.157,25.8,10906X0039/C2-1
588,2018-08-12,42.685696389,2.685378283,3,31.0,19.7,32.9,19.6,2018-08-12T04:52,2018-08-12T18:56,50605.4,43330.11,,,0.0,0.0,0.0,0.0,0.0,,21.85,4.86,45,16.1,4.86,59,0.0,1015.0,1002.5,,6.6,0.159,25.8,10906X0039/C2-1
589,2018-08-13,42.685696389,2.685378283,55,29.8,20.5,31.3,20.0,2018-08-13T04:53,2018-08-13T18:54,50457.62,37689.49,,,2.8,0.0,0.0,2.8,7.0,,15.47,3.84,65,16.9,3.84,66,0.0,1014.0,1001.5,,10.9,0.159,25.6,10906X0039/C2-1
590,2018-08-14,42.685696389,2.685378283,1,26.8,19.2,23.4,17.6,2018-08-14T04:54,2018-08-14T18:53,50307.85,49604.62,,,0.0,0.0,0.0,0.0,0.0,,24.4,6.67,8,12.4,6.67,53,0.0,1017.5,1004.9,,23.7,0.159,25.3,10906X0039/C2-1
591,2018-08-15,42.685696389,2.685378283,0,30.7,20.0,29.6,18.2,2018-08-15T04:55,2018-08-15T18:51,50156.24,49287.33,,,0.0,0.0,0.0,0.0,0.0,,25.56,6.95,0,11.0,6.95,44,0.0,1017.9,1005.4,,15.6,0.156,25.3,10906X0039/C2-1
592,2018-08-16,42.685696389,2.685378283,2,30.3,17.5,31.2,17.9,2018-08-16T04:56,2018-08-16T18:50,50002.93,47959.28,,,0.0,0.0,0.0,0.0,0.0,,24.21,5.73,32,13.2,5.73,50,0.0,1015.2,1002.7,,9.1,0.151,25.4,10906X0039/C2-1
593,2018-08-17,42.685696389,2.685378283,3,25.6,20.5,23.3,17.7,2018-08-17T04:58,2018-08-17T18:48,49848.05,12123.47,,,0.0,0.0,0.0,0.0,0.0,,12.5,4.75,93,14.3,4.75,59,0.0,1017.2,1004.7,,23.0,0.151,25.2,10906X0039/C2-1
594,2018-08-18,42.685696389,2.685378283,51,28.6,18.6,27.4,14.5,2018-08-18T04:59,2018-08-18T18:47,49691.74,44227.16,,,0.2,0.0,0.0,0.2,1.0,,22.68,7.04,68,10.5,7.04,46,0.0,1019.9,1007.3,,23.5,0.152,24.9,10906X0039/C2-1
595,2018-08-19,42.685696389,2.685378283,3,31.4,22.5,29.8,20.4,2018-08-19T05:00,2018-08-19T18:45,49534.13,47434.9,,,0.0,0.0,0.0,0.0,0.0,,24.5,7.9,40,11.3,7.9,39,0.0,1020.0,1007.5,,18.8,0.151,25.1,10906X0039/C2-1
596,2018-08-20,42.685696389,2.685378283,3,31.7,22.9,29.5,20.3,2018-08-20T05:01,2018-08-20T18:44,49375.35,47545.08,,,0.0,0.0,0.0,0.0,0.0,,24.46,8.49,17,10.8,8.49,36,0.0,1018.2,1005.8,,20.5,0.148,25.3,10906X0039/C2-1
597,2018-08-21,42.685696389,2.685378283,2,34.1,23.0,34.2,22.0,2018-08-21T05:02,2018-08-21T18:42,49215.54,46041.7,,,0.0,0.0,0.0,0.0,0.0,,22.91,6.73,35,13.4,6.73,41,0.0,1016.2,1003.8,,12.1,0.147,25.6,10906X0039/C2-1
598,2018-08-22,42.685696389,2.685378283,3,33.1,20.5,32.3,20.2,2018-08-22T05:03,2018-08-22T18:41,49054.81,46326.48,,,0.0,0.0,0.0,0.0,0.0,,23.17,6.05,36,12.8,6.05,45,0.0,1015.9,1003.5,,9.5,0.146,25.7,10906X0039/C2-1
599,2018-08-23,42.685696389,2.685378283,51,33.3,20.9,32.9,20.4,2018-08-23T05:04,2018-08-23T18:39,48893.28,45838.12,,,0.3,0.0,0.0,0.3,1.0,,21.72,6.45,45,14.0,6.45,48,0.0,1015.5,1003.1,,14.6,0.147,25.6,10906X0039/C2-1
600,2018-08-24,42.685696389,2.685378283,3,28.9,19.5,26.5,17.3,2018-08-24T05:05,2018-08-24T18:37,48731.07,46198.17,,,0.0,0.0,0.0,0.0,0.0,,23.28,6.62,36,13.4,6.62,55,0.0,1016.4,1003.8,,24.4,0.145,25.4,10906X0039/C2-1
601,2018-08-25,42.685696389,2.685378283,51,24.2,16.9,20.7,13.9,2018-08-25T05:06,2018-08-25T18:36,48568.31,35334.03,,,1.4,0.0,0.0,1.4,7.0,,20.55,5.35,56,10.2,5.35,56,0.0,1016.3,1003.6,,21.8,0.146,24.8,10906X0039/C2-1
602,2018-08-26,42.685696389,2.685378283,2,27.9,15.9,26.7,14.2,2018-08-26T05:07,2018-08-26T18:34,48405.1,45672.64,,,0.0,0.0,0.0,0.0,0.0,,24.12,5.78,34,9.8,5.78,49,0.0,1015.7,1003.1,,13.7,0.145,24.5,10906X0039/C2-1
603,2018-08-27,42.685696389,2.685378283,1,31.0,17.7,30.8,16.7,2018-08-27T05:08,2018-08-27T18:32,48241.55,45746.32,,,0.0,0.0,0.0,0.0,0.0,,23.32,5.69,2,10.3,5.69,43,0.0,1016.1,1003.6,,8.6,0.142,24.6,10906X0039/C2-1
604,2018-08-28,42.685696389,2.685378283,3,28.6,18.3,29.4,18.8,2018-08-28T05:09,2018-08-28T18:31,48077.78,43810.94,,,0.0,0.0,0.0,0.0,0.0,,21.46,4.48,46,15.7,4.48,64,0.0,1015.7,1003.1,,6.9,0.141,24.8,10906X0039/C2-1
605,2018-08-29,42.685696389,2.685378283,51,30.0,21.6,29.7,21.4,2018-08-29T05:10,2018-08-29T18:29,47913.9,37793.9,,,0.2,0.0,0.0,0.2,2.0,,17.62,5.15,67,15.6,5.15,58,0.0,1017.2,1004.7,,15.9,0.141,24.8,10906X0039/C2-1
606,2018-08-30,42.685696389,2.685378283,3,27.9,18.9,25.8,17.0,2018-08-30T05:12,2018-08-30T18:27,47750.0,41353.9,,,0.0,0.0,0.0,0.0,0.0,,18.54,5.45,54,12.1,5.45,51,0.0,1019.3,1006.7,,16.8,0.139,24.7,10906X0039/C2-1
607,2018-08-31,42.685696389,2.685378283,51,29.8,19.4,28.0,17.9,2018-08-31T05:13,2018-08-31T18:26,47586.21,43619.83,,,0.1,0.0,0.0,0.1,1.0,,20.64,6.15,35,10.5,6.15,46,0.0,1018.8,1006.2,,15.6,0.14,24.6,10906X0039/C2-1
608,2018-09-01,42.685696389,2.685378283,3,28.2,19.3,25.1,17.5,2018-09-01T05:14,2018-09-01T18:24,47422.4,43200.0,,,0.0,0.0,0.0,0.0,0.0,,19.34,5.74,18,9.8,5.74,46,0.0,1019.2,1006.6,,16.0,0.139,24.5,10906X0039/C2-1
609,2018-09-02,42.685696389,2.685378283,3,30.5,15.5,28.3,13.2,2018-09-02T05:15,2018-09-02T18:22,47257.47,44831.71,,,0.0,0.0,0.0,0.0,0.0,,22.43,5.52,48,5.9,5.52,37,0.0,1016.5,1003.9,,9.0,0.137,24.4,10906X0039/C2-1
610,2018-09-03,42.685696389,2.685378283,3,27.4,15.4,27.8,14.0,2018-09-03T05:16,2018-09-03T18:21,47091.31,40944.51,,,0.0,0.0,0.0,0.0,0.0,,21.43,4.39,43,11.7,4.39,54,0.0,1014.0,1001.4,,6.0,0.138,24.2,10906X0039/C2-1
611,2018-09-04,42.685696389,2.685378283,51,28.1,18.7,28.9,19.4,2018-09-04T05:17,2018-09-04T18:19,46924.06,43200.0,,,0.3,0.0,0.0,0.3,3.0,,19.82,4.23,64,13.3,4.23,56,0.0,1013.6,1001.0,,5.9,0.139,24.2,10906X0039/C2-1
612,2018-09-05,42.685696389,2.685378283,51,27.3,18.1,27.6,18.7,2018-09-05T05:18,2018-09-05T18:17,46755.81,36745.03,,,0.3,0.0,0.0,0.3,2.0,,18.09,3.55,61,15.9,3.55,71,0.0,1014.5,1001.9,,5.2,0.137,24.0,10906X0039/C2-1
613,2018-09-06,42.685696389,2.685378283,53,26.9,19.1,26.4,18.5,2018-09-06T05:19,2018-09-06T18:15,46586.7,42410.64,,,0.7,0.0,0.0,0.7,3.0,,16.48,4.24,52,14.3,4.24,62,0.0,1013.7,1001.1,,11.9,0.136,23.9,10906X0039/C2-1
614,2018-09-07,42.685696389,2.685378283,3,27.4,18.2,25.3,16.4,2018-09-07T05:20,2018-09-07T18:14,46416.83,43404.29,,,0.0,0.0,0.0,0.0,0.0,,19.67,5.54,23,12.0,5.54,53,0.0,1016.1,1003.5,,17.7,0.136,23.9,10906X0039/C2-1
615,2018-09-08,42.685696389,2.685378283,3,27.2,17.4,27.2,16.0,2018-09-08T05:21,2018-09-08T18:12,46246.31,40148.97,,,0.0,0.0,0.0,0.0,0.0,,20.03,4.47,40,12.7,4.47,57,0.0,1018.4,1005.8,,8.8,0.136,23.9,10906X0039/C2-1
616,2018-09-09,42.685696389,2.685378283,63,26.7,17.6,27.5,18.9,2018-09-09T05:22,2018-09-09T18:10,46075.24,22066.74,,,8.2,0.0,0.0,8.2,4.0,,11.8,2.47,86,17.0,2.47,79,0.0,1020.2,1007.5,,5.6,0.138,23.6,10906X0039/C2-1
617,2018-09-10,42.685696389,2.685378283,3,29.3,21.0,28.0,20.1,2018-09-10T05:23,2018-09-10T18:08,45903.75,42996.88,,,0.0,0.0,0.0,0.0,0.0,,18.6,5.64,56,14.1,5.64,53,0.0,1022.3,1009.8,,17.1,0.137,23.8,10906X0039/C2-1
618,2018-09-11,42.685696389,2.685378283,3,30.5,19.8,30.0,20.1,2018-09-11T05:24,2018-09-11T18:07,45731.92,43214.76,,,0.0,0.0,0.0,0.0,0.0,,20.11,5.07,18,13.5,5.07,53,0.0,1023.4,1010.8,,10.3,0.136,24.1,10906X0039/C2-1
619,2018-09-12,42.685696389,2.685378283,63,27.9,18.3,28.4,18.9,2018-09-12T05:25,2018-09-12T18:05,45559.87,30797.42,,,6.7,0.0,0.0,6.7,9.0,,11.97,2.49,85,17.2,2.49,76,0.0,1021.7,1009.0,,6.3,0.136,23.8,10906X0039/C2-1
620,2018-09-13,42.685696389,2.685378283,51,28.2,20.4,26.5,19.3,2018-09-13T05:27,2018-09-13T18:03,45387.7,43108.73,,,0.6,0.0,0.0,0.6,6.0,,20.09,5.48,12,15.0,5.48,61,0.0,1018.4,1005.8,,21.8,0.136,23.8,10906X0039/C2-1
621,2018-09-14,42.685696389,2.685378283,3,27.9,19.2,27.6,18.4,2018-09-14T05:28,2018-09-14T18:01,45215.5,40716.87,,,0.0,0.0,0.0,0.0,0.0,,18.92,5.0,34,14.0,5.0,58,0.0,1019.0,1006.4,,15.7,0.136,23.8,10906X0039/C2-1
622,2018-09-15,42.685696389,2.685378283,3,28.8,19.3,27.8,18.5,2018-09-15T05:29,2018-09-15T17:59,45043.39,33639.4,,,0.0,0.0,0.0,0.0,0.0,,16.34,4.25,87,11.7,4.25,50,0.0,1020.5,1007.9,,9.4,0.136,23.8,10906X0039/C2-1
623,2018-09-16,42.685696389,2.685378283,3,27.2,18.6,28.5,19.7,2018-09-16T05:30,2018-09-16T17:58,44871.46,42539.01,,,0.0,0.0,0.0,0.0,0.0,,16.58,3.28,45,15.4,3.28,69,0.0,1020.4,1007.7,,4.6,0.137,23.6,10906X0039/C2-1
624,2018-09-17,42.685696389,2.685378283,51,24.9,17.4,25.8,18.2,2018-09-17T05:31,2018-09-17T17:56,44699.81,31182.93,,,0.7,0.0,0.0,0.7,6.0,,12.51,2.56,70,16.9,2.56,79,0.0,1019.1,1006.4,,8.6,0.136,23.4,10906X0039/C2-1
625,2018-09-18,42.685696389,2.685378283,51,24.2,19.1,25.3,20.8,2018-09-18T05:32,2018-09-18T17:54,44528.55,18186.01,,,1.3,0.0,0.0,1.3,7.0,,9.12,1.98,84,18.1,1.98,82,0.0,1017.9,1005.2,,8.4,0.135,23.3,10906X0039/C2-1
626,2018-09-19,42.685696389,2.685378283,51,30.2,18.9,31.0,20.5,2018-09-19T05:33,2018-09-19T17:52,44357.76,42231.48,,,0.3,0.0,0.0,0.3,3.0,,18.21,4.0,25,15.4,4.0,64,0.0,1019.8,1007.2,,6.3,0.139,23.4,10906X0039/C2-1
627,2018-09-20,42.685696389,2.685378283,1,31.5,19.3,31.8,19.1,2018-09-20T05:34,2018-09-20T17:51,44187.55,41971.24,,,0.0,0.0,0.0,0.0,0.0,,18.33,4.91,8,13.3,4.91,50,0.0,1018.0,1005.5,,9.9,0.14,23.7,10906X0039/C2-1
628,2018-09-21,42.685696389,2.685378283,3,29.3,16.2,28.8,15.5,2018-09-21T05:35,2018-09-21T17:49,44017.81,40460.26,,,0.0,0.0,0.0,0.0,0.0,,17.95,5.14,44,13.0,5.14,54,0.0,1017.8,1005.2,,14.9,0.14,23.7,10906X0039/C2-1
629,2018-09-22,42.685696389,2.685378283,3,29.7,17.8,29.3,16.7,2018-09-22T05:36,2018-09-22T17:47,43847.39,40513.23,,,0.0,0.0,0.0,0.0,0.0,,17.78,4.7,71,13.4,4.7,56,0.0,1021.5,1008.9,,12.0,0.139,23.8,10906X0039/C2-1
630,2018-09-23,42.685696389,2.685378283,2,32.2,20.0,32.3,19.6,2018-09-23T05:37,2018-09-23T17:45,43676.17,41192.24,,,0.0,0.0,0.0,0.0,0.0,,18.16,5.81,13,14.3,5.81,50,0.0,1020.9,1008.4,,15.4,0.138,24.0,10906X0039/C2-1
631,2018-09-24,42.685696389,2.685378283,51,22.3,16.2,20.6,12.6,2018-09-24T05:38,2018-09-24T17:43,43504.26,41246.18,,,0.1,0.0,0.0,0.1,1.0,,17.51,4.75,6,11.6,4.75,58,0.0,1023.6,1010.8,,25.6,0.138,23.9,10906X0039/C2-1
632,2018-09-25,42.685696389,2.685378283,1,23.4,13.7,21.0,10.8,2018-09-25T05:39,2018-09-25T17:42,43331.78,40048.75,,,0.0,0.0,0.0,0.0,0.0,,16.47,3.9,11,8.0,3.9,53,0.0,1027.4,1014.5,,12.0,0.138,23.2,10906X0039/C2-1
633,2018-09-26,42.685696389,2.685378283,51,23.3,14.9,20.6,14.5,2018-09-26T05:41,2018-09-26T17:40,43158.83,36297.58,,,1.0,0.0,0.0,1.0,6.0,,14.96,3.39,42,12.0,3.39,66,0.0,1031.6,1018.7,,13.0,0.138,22.7,10906X0039/C2-1
634,2018-09-27,42.685696389,2.685378283,3,23.5,9.5,23.2,8.1,2018-09-27T05:42,2018-09-27T17:38,42985.53,40157.36,,,0.0,0.0,0.0,0.0,0.0,,18.19,3.22,28,10.8,3.22,69,0.0,1028.1,1015.1,,5.2,0.138,22.2,10906X0039/C2-1
